,basYm,crno,fncoCd,fncoNm,spacsbClsfThqrAmt,spacsbClsfThqrCcnt,spacsbDcd,spacsbDcdNm
118,201212,1101110633712,0010616,푸르덴셜생명보험주식회사,2569513000000,50814,A12,[일반계정]_개인_사망
119,201212,1101110803092,0010617,오렌지라이프생명보험 주식회사,5991684000000,102550,A12,[일반계정]_개인_사망
120,201212,1101110818463,0010618,하나생명보험주식회사,265504500000,6683,A12,[일반계정]_개인_사망
121,201212,1101110623606,0010619,DB생명보험주식회사,5025334820000,93819,A12,[일반계정]_개인_사망
122,201212,1101110631154,0010620,메트라이프생명보험(주),7904050000000,153215,A12,[일반계정]_개인_사망
123,201212,1101110624688,0010622,동양생명보험주식회사,11024966750000,514165,A12,[일반계정]_개인_사망
124,201212,1101110705322,0010624,PCA생명보험주식회사,1381391000000,20382,A12,[일반계정]_개인_사망
125,201212,1101110709232,0010625,처브라이프생명보험주식회사,790543770000,14398,A12,[일반계정]_개인_사망
126,201212,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,141145908000,2633,A12,[일반계정]_개인_사망
127,201212,1101112762668,0011320,푸본현대생명보험주식회사,1349963060000,78984,A12,[일반계정]_개인_사망
128,201212,1101113003699,0011388,KB생명보험주식회사,1785695000000,52769,A12,[일반계정]_개인_사망
129,201212,1101112940751,0011434,라이나생명보험주식회사,13420095920000,948169,A12,[일반계정]_개인_사망
130,201212,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A12,[일반계정]_개인_사망
131,201212,1101114809377,0013173,농협생명보험주식회사,5950548000000,490121,A12,[일반계정]_개인_사망
135,201212,1101110003204,0010593,한화생명보험주식회사,4733754866000,224226,A121,[일반계정]_개인_(종신보험)
136,201212,1101110007032,0010594,에이비엘생명보험주식회사,1836605000000,31669,A121,[일반계정]_개인_(종신보험)
137,201212,1101110005953,0010595,삼성생명보험주식회사,13879530474000,247210,A121,[일반계정]_개인_(종신보험)
138,201212,1101110018443,0010596,흥국생명보험주식회사,6778587500000,87346,A121,[일반계정]_개인_(종신보험)
139,201212,1101110014970,0010597,교보생명보험주식회사,12470127272000,279978,A121,[일반계정]_개인_(종신보험)
140,201212,1101110667498,0010599,신한생명보험주식회사,5749278900000,99404,A121,[일반계정]_개인_(종신보험)
141,201212,1801110078443,0010605,DGB생명보험주식회사,1405695336000,16596,A121,[일반계정]_개인_(종신보험)
142,201212,2001110014608,0010607,케이디비생명보험주식회사,3398536000000,63698,A121,[일반계정]_개인_(종신보험)
143,201212,1601110014483,0010608,미래에셋생명보험주식회사,2573694594000,39706,A121,[일반계정]_개인_(종신보험)
144,201212,1101116429884,0010615,에이아이에이생명보험 주식회사,1081048000000,12395,A121,[일반계정]_개인_(종신보험)
145,201212,1101110633712,0010616,푸르덴셜생명보험주식회사,839743000000,20345,A121,[일반계정]_개인_(종신보험)
146,201212,1101110803092,0010617,오렌지라이프생명보험 주식회사,3947582000000,73879,A121,[일반계정]_개인_(종신보험)
147,201212,1101110818463,0010618,하나생명보험주식회사,92595000000,764,A121,[일반계정]_개인_(종신보험)
148,201212,1101110623606,0010619,DB생명보험주식회사,4722872320000,81256,A121,[일반계정]_개인_(종신보험)
149,201212,1101110631154,0010620,메트라이프생명보험(주),882334000000,15575,A121,[일반계정]_개인_(종신보험)
150,201212,1101110624688,0010622,동양생명보험주식회사,2290777500000,34042,A121,[일반계정]_개인_(종신보험)
151,201212,1101110705322,0010624,PCA생명보험주식회사,407788000000,5143,A121,[일반계정]_개인_(종신보험)
152,201212,1101110709232,0010625,처브라이프생명보험주식회사,89741000000,2261,A121,[일반계정]_개인_(종신보험)
153,201212,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,0,A121,[일반계정]_개인_(종신보험)
154,201212,1101112762668,0011320,푸본현대생명보험주식회사,475100000000,7423,A121,[일반계정]_개인_(종신보험)
155,201212,1101113003699,0011388,KB생명보험주식회사,813055000000,10287,A121,[일반계정]_개인_(종신보험)
156,201212,1101112940751,0011434,라이나생명보험주식회사,0,0,A121,[일반계정]_개인_(종신보험)
157,201212,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A121,[일반계정]_개인_(종신보험)
158,201212,1101114809377,0013173,농협생명보험주식회사,1354325000000,41480,A121,[일반계정]_개인_(종신보험)
162,201212,1101110003204,0010593,한화생명보험주식회사,6024231878000,131361,A13,[일반계정]_개인_생사혼합
163,201212,1101110007032,0010594,에이비엘생명보험주식회사,185168100000,12908,A13,[일반계정]_개인_생사혼합
164,201212,1101110005953,0010595,삼성생명보험주식회사,3028285117000,65350,A13,[일반계정]_개인_생사혼합
165,201212,1101110018443,0010596,흥국생명보험주식회사,2282911087000,63594,A13,[일반계정]_개인_생사혼합
166,201212,1101110014970,0010597,교보생명보험주식회사,1861158316000,31638,A13,[일반계정]_개인_생사혼합
167,201212,1101110667498,0010599,신한생명보험주식회사,4192016570000,159695,A13,[일반계정]_개인_생사혼합
168,201212,1801110078443,0010605,DGB생명보험주식회사,1370506120000,43903,A13,[일반계정]_개인_생사혼합
169,201212,2001110014608,0010607,케이디비생명보험주식회사,2641359701000,80675,A13,[일반계정]_개인_생사혼합
170,201212,1601110014483,0010608,미래에셋생명보험주식회사,539470567000,12650,A13,[일반계정]_개인_생사혼합
171,201212,1101116429884,0010615,에이아이에이생명보험 주식회사,187993689000,17467,A13,[일반계정]_개인_생사혼합
172,201212,1101110633712,0010616,푸르덴셜생명보험주식회사,74868000000,4983,A13,[일반계정]_개인_생사혼합
173,201212,1101110803092,0010617,오렌지라이프생명보험 주식회사,684889960000,24654,A13,[일반계정]_개인_생사혼합
174,201212,1101110818463,0010618,하나생명보험주식회사,257916320000,7267,A13,[일반계정]_개인_생사혼합
175,201212,1101110623606,0010619,DB생명보험주식회사,770915508000,27230,A13,[일반계정]_개인_생사혼합
176,201212,1101110631154,0010620,메트라이프생명보험(주),844498117000,59577,A13,[일반계정]_개인_생사혼합
177,201212,1101110624688,0010622,동양생명보험주식회사,2846634475000,112240,A13,[일반계정]_개인_생사혼합
178,201212,1101110705322,0010624,PCA생명보험주식회사,379022500000,18338,A13,[일반계정]_개인_생사혼합
179,201212,1101110709232,0010625,처브라이프생명보험주식회사,93816400000,2978,A13,[일반계정]_개인_생사혼합
180,201212,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,275984120000,4302,A13,[일반계정]_개인_생사혼합
181,201212,1101112762668,0011320,푸본현대생명보험주식회사,276092014000,5824,A13,[일반계정]_개인_생사혼합
182,201212,1101113003699,0011388,KB생명보험주식회사,262132960000,10004,A13,[일반계정]_개인_생사혼합
183,201212,1101112940751,0011434,라이나생명보험주식회사,7572692000,399,A13,[일반계정]_개인_생사혼합
184,201212,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A13,[일반계정]_개인_생사혼합
185,201212,1101114809377,0013173,농협생명보험주식회사,2636489480000,107598,A13,[일반계정]_개인_생사혼합
189,201212,1101110003204,0010593,한화생명보험주식회사,1199001706000,592963,A2,[일반계정]_단체
190,201212,1101110007032,0010594,에이비엘생명보험주식회사,871992000000,104914,A2,[일반계정]_단체
191,201212,1101110005953,0010595,삼성생명보험주식회사,5110226169000,568492,A2,[일반계정]_단체
192,201212,1101110018443,0010596,흥국생명보험주식회사,100225500000,5817,A2,[일반계정]_단체
193,201212,1101110014970,0010597,교보생명보험주식회사,4182081637000,135685,A2,[일반계정]_단체
194,201212,1101110667498,0010599,신한생명보험주식회사,289602500000,19641,A2,[일반계정]_단체
195,201212,1801110078443,0010605,DGB생명보험주식회사,2248542850000,251125,A2,[일반계정]_단체
196,201212,2001110014608,0010607,케이디비생명보험주식회사,1257221449000,117558,A2,[일반계정]_단체
197,201212,1601110014483,0010608,미래에셋생명보험주식회사,183393700000,39078,A2,[일반계정]_단체
198,201212,1101116429884,0010615,에이아이에이생명보험 주식회사,2954807190000,33511,A2,[일반계정]_단체
199,201212,1101110633712,0010616,푸르덴셜생명보험주식회사,0,0,A2,[일반계정]_단체
200,201212,1101110803092,0010617,오렌지라이프생명보험 주식회사,31910000000,446,A2,[일반계정]_단체
201,201212,1101110818463,0010618,하나생명보험주식회사,48768000000,25433,A2,[일반계정]_단체
202,201212,1101110623606,0010619,DB생명보험주식회사,173341000000,4670,A2,[일반계정]_단체
203,201212,1101110631154,0010620,메트라이프생명보험(주),47505000000,660,A2,[일반계정]_단체
204,201212,1101110624688,0010622,동양생명보험주식회사,293567500000,15657,A2,[일반계정]_단체
205,201212,1101110705322,0010624,PCA생명보험주식회사,0,0,A2,[일반계정]_단체
206,201212,1101110709232,0010625,처브라이프생명보험주식회사,3650000000,37,A2,[일반계정]_단체
207,201212,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,116501747000,3804,A2,[일반계정]_단체
208,201212,1101112762668,0011320,푸본현대생명보험주식회사,925065000000,24815,A2,[일반계정]_단체
209,201212,1101113003699,0011388,KB생명보험주식회사,112440100000,100243,A2,[일반계정]_단체
210,201212,1101112940751,0011434,라이나생명보험주식회사,0,0,A2,[일반계정]_단체
211,201212,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A2,[일반계정]_단체
212,201212,1101114809377,0013173,농협생명보험주식회사,0,0,A2,[일반계정]_단체
216,201212,1101110003204,0010593,한화생명보험주식회사,17289498338000,1204075,A3,[일반계정]_(보장성)
217,201212,1101110007032,0010594,에이비엘생명보험주식회사,5364643000000,191503,A3,[일반계정]_(보장성)
218,201212,1101110005953,0010595,삼성생명보험주식회사,42882747964000,1104509,A3,[일반계정]_(보장성)
219,201212,1101110018443,0010596,흥국생명보험주식회사,12350910300000,603919,A3,[일반계정]_(보장성)
220,201212,1101110014970,0010597,교보생명보험주식회사,24747564429000,532838,A3,[일반계정]_(보장성)
221,201212,1101110667498,0010599,신한생명보험주식회사,12956512960000,1363308,A3,[일반계정]_(보장성)
222,201212,1801110078443,0010605,DGB생명보험주식회사,4141034086000,328240,A3,[일반계정]_(보장성)
223,201212,2001110014608,0010607,케이디비생명보험주식회사,6671842249000,226417,A3,[일반계정]_(보장성)
224,201212,1601110014483,0010608,미래에셋생명보험주식회사,5789147015000,168282,A3,[일반계정]_(보장성)
225,201212,1101116429884,0010615,에이아이에이생명보험 주식회사,9067808037000,1009872,A3,[일반계정]_(보장성)
226,201212,1101110633712,0010616,푸르덴셜생명보험주식회사,2569513000000,50814,A3,[일반계정]_(보장성)
227,201212,1101110803092,0010617,오렌지라이프생명보험 주식회사,6023594000000,102996,A3,[일반계정]_(보장성)
228,201212,1101110818463,0010618,하나생명보험주식회사,314272500000,32116,A3,[일반계정]_(보장성)
229,201212,1101110623606,0010619,DB생명보험주식회사,5198675820000,98489,A3,[일반계정]_(보장성)
230,201212,1101110631154,0010620,메트라이프생명보험(주),7951555000000,153875,A3,[일반계정]_(보장성)
231,201212,1101110624688,0010622,동양생명보험주식회사,11318534250000,529822,A3,[일반계정]_(보장성)
232,201212,1101110705322,0010624,PCA생명보험주식회사,1381391000000,20382,A3,[일반계정]_(보장성)
233,201212,1101110709232,0010625,처브라이프생명보험주식회사,794193770000,14435,A3,[일반계정]_(보장성)
234,201212,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,257647655000,6437,A3,[일반계정]_(보장성)
235,201212,1101112762668,0011320,푸본현대생명보험주식회사,2275028060000,103799,A3,[일반계정]_(보장성)
236,201212,1101113003699,0011388,KB생명보험주식회사,1898135100000,153012,A3,[일반계정]_(보장성)
237,201212,1101112940751,0011434,라이나생명보험주식회사,13420095920000,948169,A3,[일반계정]_(보장성)
238,201212,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A3,[일반계정]_(보장성)
239,201212,1101114809377,0013173,농협생명보험주식회사,5950548000000,490121,A3,[일반계정]_(보장성)
243,201212,1101110003204,0010593,한화생명보험주식회사,13408782569000,329273,A4,[일반계정]_(저축성)
244,201212,1101110007032,0010594,에이비엘생명보험주식회사,1868707190000,46223,A4,[일반계정]_(저축성)
245,201212,1101110005953,0010595,삼성생명보험주식회사,18572121953000,364106,A4,[일반계정]_(저축성)
246,201212,1101110018443,0010596,흥국생명보험주식회사,4193561807000,99610,A4,[일반계정]_(저축성)
247,201212,1101110014970,0010597,교보생명보험주식회사,9622345497000,231597,A4,[일반계정]_(저축성)
