,날짜,법인등록번호,고유번호,기업명,직원수,직급구분,직급
153,201306,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,3,B1,등록 설계사_전속 설계사
154,201306,1101112762668,0011320,푸본현대생명보험주식회사,1373,B1,등록 설계사_전속 설계사
155,201306,1101113003699,0011388,KB생명보험주식회사,1466,B1,등록 설계사_전속 설계사
156,201306,1101112940751,0011434,라이나생명보험주식회사,2440,B1,등록 설계사_전속 설계사
157,201306,1101114390376,0012455,아이비케이연금보험 주식회사,0,B1,등록 설계사_전속 설계사
158,201306,1101114809377,0013173,농협생명보험주식회사,1820,B1,등록 설계사_전속 설계사
162,201306,1101110003204,0010593,한화생명보험주식회사,1560,B2,등록 설계사_교차모집 설계사
163,201306,1101110007032,0010594,에이비엘생명보험주식회사,50,B2,등록 설계사_교차모집 설계사
164,201306,1101110005953,0010595,삼성생명보험주식회사,2045,B2,등록 설계사_교차모집 설계사
165,201306,1101110018443,0010596,흥국생명보험주식회사,985,B2,등록 설계사_교차모집 설계사
166,201306,1101110014970,0010597,교보생명보험주식회사,2419,B2,등록 설계사_교차모집 설계사
167,201306,1101110667498,0010599,신한생명보험주식회사,71,B2,등록 설계사_교차모집 설계사
168,201306,1801110078443,0010605,DGB생명보험주식회사,35,B2,등록 설계사_교차모집 설계사
169,201306,2001110014608,0010607,케이디비생명보험주식회사,85,B2,등록 설계사_교차모집 설계사
170,201306,1601110014483,0010608,미래에셋생명보험주식회사,82,B2,등록 설계사_교차모집 설계사
171,201306,1101116429884,0010615,에이아이에이생명보험 주식회사,13,B2,등록 설계사_교차모집 설계사
172,201306,1101110633712,0010616,푸르덴셜생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
173,201306,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
174,201306,1101110818463,0010618,하나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
175,201306,1101110623606,0010619,DB생명보험주식회사,1954,B2,등록 설계사_교차모집 설계사
176,201306,1101110631154,0010620,메트라이프생명보험(주),0,B2,등록 설계사_교차모집 설계사
177,201306,1101110624688,0010622,동양생명보험주식회사,114,B2,등록 설계사_교차모집 설계사
178,201306,1101110705322,0010624,PCA생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
179,201306,1101110709232,0010625,처브라이프생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
180,201306,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
181,201306,1101112762668,0011320,푸본현대생명보험주식회사,1,B2,등록 설계사_교차모집 설계사
182,201306,1101113003699,0011388,KB생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
183,201306,1101112940751,0011434,라이나생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
184,201306,1101114390376,0012455,아이비케이연금보험 주식회사,0,B2,등록 설계사_교차모집 설계사
185,201306,1101114809377,0013173,농협생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
0,201309,1101110003204,0010593,한화생명보험주식회사,4699,A,임직원
1,201309,1101110007032,0010594,에이비엘생명보험주식회사,1631,A,임직원
2,201309,1101110005953,0010595,삼성생명보험주식회사,6951,A,임직원
3,201309,1101110018443,0010596,흥국생명보험주식회사,600,A,임직원
4,201309,1101110014970,0010597,교보생명보험주식회사,4775,A,임직원
5,201309,1101110667498,0010599,신한생명보험주식회사,1452,A,임직원
6,201309,1801110078443,0010605,DGB생명보험주식회사,346,A,임직원
7,201309,2001110014608,0010607,케이디비생명보험주식회사,887,A,임직원
8,201309,1601110014483,0010608,미래에셋생명보험주식회사,1370,A,임직원
9,201309,1101116429884,0010615,에이아이에이생명보험 주식회사,688,A,임직원
10,201309,1101110633712,0010616,푸르덴셜생명보험주식회사,498,A,임직원
11,201309,1101110803092,0010617,오렌지라이프생명보험 주식회사,1024,A,임직원
12,201309,1101110818463,0010618,하나생명보험주식회사,210,A,임직원
13,201309,1101110623606,0010619,DB생명보험주식회사,526,A,임직원
14,201309,1101110631154,0010620,메트라이프생명보험(주),651,A,임직원
15,201309,1101110624688,0010622,동양생명보험주식회사,940,A,임직원
16,201309,1101110705322,0010624,PCA생명보험주식회사,403,A,임직원
17,201309,1101110709232,0010625,처브라이프생명보험주식회사,260,A,임직원
18,201309,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,162,A,임직원
19,201309,1101112762668,0011320,푸본현대생명보험주식회사,651,A,임직원
20,201309,1101113003699,0011388,KB생명보험주식회사,301,A,임직원
21,201309,1101112940751,0011434,라이나생명보험주식회사,731,A,임직원
22,201309,1101114390376,0012455,아이비케이연금보험 주식회사,112,A,임직원
23,201309,1101114809377,0013173,농협생명보험주식회사,876,A,임직원
27,201309,1101110003204,0010593,한화생명보험주식회사,8,A1,임직원_임원
28,201309,1101110007032,0010594,에이비엘생명보험주식회사,6,A1,임직원_임원
29,201309,1101110005953,0010595,삼성생명보험주식회사,10,A1,임직원_임원
30,201309,1101110018443,0010596,흥국생명보험주식회사,7,A1,임직원_임원
31,201309,1101110014970,0010597,교보생명보험주식회사,7,A1,임직원_임원
32,201309,1101110667498,0010599,신한생명보험주식회사,8,A1,임직원_임원
33,201309,1801110078443,0010605,DGB생명보험주식회사,9,A1,임직원_임원
34,201309,2001110014608,0010607,케이디비생명보험주식회사,8,A1,임직원_임원
35,201309,1601110014483,0010608,미래에셋생명보험주식회사,7,A1,임직원_임원
36,201309,1101116429884,0010615,에이아이에이생명보험 주식회사,1,A1,임직원_임원
37,201309,1101110633712,0010616,푸르덴셜생명보험주식회사,6,A1,임직원_임원
38,201309,1101110803092,0010617,오렌지라이프생명보험 주식회사,7,A1,임직원_임원
39,201309,1101110818463,0010618,하나생명보험주식회사,5,A1,임직원_임원
40,201309,1101110623606,0010619,DB생명보험주식회사,5,A1,임직원_임원
41,201309,1101110631154,0010620,메트라이프생명보험(주),7,A1,임직원_임원
42,201309,1101110624688,0010622,동양생명보험주식회사,9,A1,임직원_임원
43,201309,1101110705322,0010624,PCA생명보험주식회사,6,A1,임직원_임원
44,201309,1101110709232,0010625,처브라이프생명보험주식회사,6,A1,임직원_임원
45,201309,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,8,A1,임직원_임원
46,201309,1101112762668,0011320,푸본현대생명보험주식회사,8,A1,임직원_임원
47,201309,1101113003699,0011388,KB생명보험주식회사,5,A1,임직원_임원
48,201309,1101112940751,0011434,라이나생명보험주식회사,6,A1,임직원_임원
49,201309,1101114390376,0012455,아이비케이연금보험 주식회사,3,A1,임직원_임원
50,201309,1101114809377,0013173,농협생명보험주식회사,7,A1,임직원_임원
54,201309,1101110003204,0010593,한화생명보험주식회사,60,A2,임직원_이사대우
55,201309,1101110007032,0010594,에이비엘생명보험주식회사,18,A2,임직원_이사대우
56,201309,1101110005953,0010595,삼성생명보험주식회사,77,A2,임직원_이사대우
57,201309,1101110018443,0010596,흥국생명보험주식회사,10,A2,임직원_이사대우
58,201309,1101110014970,0010597,교보생명보험주식회사,41,A2,임직원_이사대우
59,201309,1101110667498,0010599,신한생명보험주식회사,23,A2,임직원_이사대우
60,201309,1801110078443,0010605,DGB생명보험주식회사,6,A2,임직원_이사대우
61,201309,2001110014608,0010607,케이디비생명보험주식회사,13,A2,임직원_이사대우
62,201309,1601110014483,0010608,미래에셋생명보험주식회사,48,A2,임직원_이사대우
63,201309,1101116429884,0010615,에이아이에이생명보험 주식회사,11,A2,임직원_이사대우
64,201309,1101110633712,0010616,푸르덴셜생명보험주식회사,19,A2,임직원_이사대우
65,201309,1101110803092,0010617,오렌지라이프생명보험 주식회사,31,A2,임직원_이사대우
66,201309,1101110818463,0010618,하나생명보험주식회사,1,A2,임직원_이사대우
67,201309,1101110623606,0010619,DB생명보험주식회사,9,A2,임직원_이사대우
68,201309,1101110631154,0010620,메트라이프생명보험(주),14,A2,임직원_이사대우
69,201309,1101110624688,0010622,동양생명보험주식회사,14,A2,임직원_이사대우
70,201309,1101110705322,0010624,PCA생명보험주식회사,21,A2,임직원_이사대우
71,201309,1101110709232,0010625,처브라이프생명보험주식회사,5,A2,임직원_이사대우
72,201309,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,7,A2,임직원_이사대우
73,201309,1101112762668,0011320,푸본현대생명보험주식회사,14,A2,임직원_이사대우
74,201309,1101113003699,0011388,KB생명보험주식회사,7,A2,임직원_이사대우
75,201309,1101112940751,0011434,라이나생명보험주식회사,26,A2,임직원_이사대우
76,201309,1101114390376,0012455,아이비케이연금보험 주식회사,2,A2,임직원_이사대우
77,201309,1101114809377,0013173,농협생명보험주식회사,2,A2,임직원_이사대우
81,201309,1101110003204,0010593,한화생명보험주식회사,4631,A3,임직원_직원
82,201309,1101110007032,0010594,에이비엘생명보험주식회사,1607,A3,임직원_직원
83,201309,1101110005953,0010595,삼성생명보험주식회사,6864,A3,임직원_직원
84,201309,1101110018443,0010596,흥국생명보험주식회사,583,A3,임직원_직원
85,201309,1101110014970,0010597,교보생명보험주식회사,4727,A3,임직원_직원
86,201309,1101110667498,0010599,신한생명보험주식회사,1421,A3,임직원_직원
87,201309,1801110078443,0010605,DGB생명보험주식회사,331,A3,임직원_직원
88,201309,2001110014608,0010607,케이디비생명보험주식회사,866,A3,임직원_직원
89,201309,1601110014483,0010608,미래에셋생명보험주식회사,1315,A3,임직원_직원
90,201309,1101116429884,0010615,에이아이에이생명보험 주식회사,676,A3,임직원_직원
91,201309,1101110633712,0010616,푸르덴셜생명보험주식회사,473,A3,임직원_직원
92,201309,1101110803092,0010617,오렌지라이프생명보험 주식회사,986,A3,임직원_직원
93,201309,1101110818463,0010618,하나생명보험주식회사,204,A3,임직원_직원
94,201309,1101110623606,0010619,DB생명보험주식회사,512,A3,임직원_직원
95,201309,1101110631154,0010620,메트라이프생명보험(주),630,A3,임직원_직원
96,201309,1101110624688,0010622,동양생명보험주식회사,917,A3,임직원_직원
97,201309,1101110705322,0010624,PCA생명보험주식회사,376,A3,임직원_직원
98,201309,1101110709232,0010625,처브라이프생명보험주식회사,249,A3,임직원_직원
99,201309,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,147,A3,임직원_직원
100,201309,1101112762668,0011320,푸본현대생명보험주식회사,629,A3,임직원_직원
101,201309,1101113003699,0011388,KB생명보험주식회사,289,A3,임직원_직원
102,201309,1101112940751,0011434,라이나생명보험주식회사,699,A3,임직원_직원
103,201309,1101114390376,0012455,아이비케이연금보험 주식회사,107,A3,임직원_직원
104,201309,1101114809377,0013173,농협생명보험주식회사,867,A3,임직원_직원
108,201309,1101110003204,0010593,한화생명보험주식회사,24405,B,등록 설계사
109,201309,1101110007032,0010594,에이비엘생명보험주식회사,4709,B,등록 설계사
110,201309,1101110005953,0010595,삼성생명보험주식회사,35099,B,등록 설계사
111,201309,1101110018443,0010596,흥국생명보험주식회사,5371,B,등록 설계사
112,201309,1101110014970,0010597,교보생명보험주식회사,21771,B,등록 설계사
113,201309,1101110667498,0010599,신한생명보험주식회사,10400,B,등록 설계사
114,201309,1801110078443,0010605,DGB생명보험주식회사,1491,B,등록 설계사
115,201309,2001110014608,0010607,케이디비생명보험주식회사,4858,B,등록 설계사
116,201309,1601110014483,0010608,미래에셋생명보험주식회사,5138,B,등록 설계사
117,201309,1101116429884,0010615,에이아이에이생명보험 주식회사,2467,B,등록 설계사
118,201309,1101110633712,0010616,푸르덴셜생명보험주식회사,2247,B,등록 설계사
119,201309,1101110803092,0010617,오렌지라이프생명보험 주식회사,6546,B,등록 설계사
120,201309,1101110818463,0010618,하나생명보험주식회사,154,B,등록 설계사
121,201309,1101110623606,0010619,DB생명보험주식회사,3448,B,등록 설계사
122,201309,1101110631154,0010620,메트라이프생명보험(주),5793,B,등록 설계사
